,PLAYER_ID,PLAYER_NAME,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP_x,PTS_x,REB_x,AST_x,STL_x,BLK_x,GP_y,PTS_y,REB_y,AST_y,STL_y,BLK_y,GAME_DATE,2021-22
98,1628381,John Collins,Hawks,Forward-Center,6-9,226,USA,1997-09-23T00:00:00,4,19,293,16.5,8.3,1.6,0.6,1.0,293,16.5,8.3,1.6,0.6,1.0,APR 22 2022,"$23,000,000"
99,1628380,Zach Collins,Spurs,Forward-Center,6-11,250,USA,1997-11-19T00:00:00,3,10,182,6.0,4.2,1.1,0.3,0.7,182,6.0,4.2,1.1,0.3,0.7,,"$6,984,127"
100,201144,Mike Conley,Jazz,Guard,6-1,175,USA,1987-10-11T00:00:00,14,4,958,14.8,3.0,5.6,1.4,0.2,958,14.8,3.0,5.6,1.4,0.2,APR 21 2022,"$21,000,000"
101,1626192,Pat Connaughton,Bucks,Guard,6-5,209,USA,1993-01-06T00:00:00,6,41,417,5.9,3.3,1.2,0.5,0.3,417,5.9,3.3,1.2,0.5,0.3,APR 22 2022,"$5,333,333"
102,1629076,Tyler Cook,Bulls,Forward,6-8,255,USA,1997-09-23T00:00:00,2,Undrafted,65,3.8,2.5,0.3,0.2,0.1,65,3.8,2.5,0.3,0.2,0.1,APR 22 2022,
103,1630536,Sharife Cooper,Hawks,Guard,6-1,176,USA,2001-06-11T00:00:00,0,48,13,0.5,0.4,0.4,0.0,0.0,13,0.5,0.4,0.4,0.0,0.0,APR 22 2022,
104,202326,DeMarcus Cousins,Nuggets,Center,6-10,270,USA,1990-08-13T00:00:00,10,5,654,19.6,10.2,3.0,1.3,1.1,654,19.6,10.2,3.0,1.3,1.1,APR 21 2022,"$1,290,481"
105,203496,Robert Covington,Clippers,Forward,6-7,209,USA,1990-12-14T00:00:00,8,Undrafted,537,11.6,5.8,1.5,1.6,1.0,537,11.6,5.8,1.5,1.6,1.0,,"$12,975,471"
106,1628470,Torrey Craig,Suns,Forward,6-7,221,USA,1990-12-19T00:00:00,4,Undrafted,300,5.7,3.6,0.9,0.5,0.5,300,5.7,3.6,0.9,0.5,0.5,APR 22 2022,"$4,878,049"
107,203109,Jae Crowder,Suns,Forward,6-6,235,USA,1990-07-06T00:00:00,9,34,735,9.6,4.3,1.6,1.0,0.3,735,9.6,4.3,1.6,1.0,0.3,APR 22 2022,"$9,720,900"
108,1629633,Jarrett Culver,Grizzlies,Guard-Forward,6-6,195,USA,1999-02-20T00:00:00,2,6,134,6.6,2.7,1.2,0.7,0.4,134,6.6,2.7,1.2,0.7,0.4,APR 21 2022,"$6,395,160"
109,1630595,Cade Cunningham,Pistons,Guard,6-6,220,USA,2001-09-25T00:00:00,0,1,64,17.4,5.5,5.6,1.2,0.7,64,17.4,5.5,5.6,1.2,0.7,,"$10,050,120"
110,203552,Seth Curry,Nets,Guard,6-2,185,USA,1990-08-23T00:00:00,7,Undrafted,377,11.3,2.2,2.2,0.7,0.1,377,11.3,2.2,2.2,0.7,0.1,APR 23 2022,"$8,186,047"
111,201939,Stephen Curry,Warriors,Guard,6-2,185,USA,1988-03-14T00:00:00,12,7,826,24.3,4.6,6.5,1.7,0.2,826,24.3,4.6,6.5,1.7,0.2,APR 21 2022,"$45,780,966"
112,203076,Anthony Davis,Lakers,Forward-Center,6-10,253,USA,1993-03-11T00:00:00,9,1,604,23.8,10.2,2.3,1.4,2.3,604,23.8,10.2,2.3,1.4,2.3,,"$35,361,360"
113,202334,Ed Davis,Cavaliers,Center-Forward,6-9,218,USA,1989-06-05T00:00:00,11,13,722,5.9,6.4,0.7,0.5,0.8,722,5.9,6.4,0.7,0.5,0.8,,"$2,641,691"
114,1629056,Terence Davis,Kings,Guard,6-4,201,USA,1997-05-16T00:00:00,2,Undrafted,163,8.5,3.0,1.5,0.7,0.2,163,8.5,3.0,1.5,0.7,0.2,,"$4,000,000"
115,201942,DeMar DeRozan,Bulls,Guard-Forward,6-6,220,USA,1989-08-07T00:00:00,12,9,957,20.8,4.4,3.9,1.0,0.3,957,20.8,4.4,3.9,1.0,0.3,APR 22 2022,"$26,000,000"
116,203473,Dewayne Dedmon,Heat,Center,7-0,245,USA,1989-08-12T00:00:00,8,Undrafted,477,6.4,5.9,0.7,0.5,0.8,477,6.4,5.9,0.7,0.5,0.8,APR 22 2022,"$5,256,308"
117,1628978,Donte DiVincenzo,Kings,Guard,6-4,203,USA,1997-01-31T00:00:00,3,17,201,9.0,4.6,2.5,1.1,0.2,201,9.0,4.6,2.5,1.1,0.2,,"$4,675,830"
118,1628977,Hamidou Diallo,Pistons,Guard,6-5,202,USA,1998-07-31T00:00:00,3,45,207,8.4,3.9,1.1,0.8,0.3,207,8.4,3.9,1.1,0.8,0.3,,"$5,200,000"
119,203476,Gorgui Dieng,Hawks,Center,6-10,248,Senegal,1990-01-18T00:00:00,8,21,597,7.5,5.7,1.3,0.8,0.9,597,7.5,5.7,1.3,0.8,0.9,APR 22 2022,"$4,000,000"
120,203915,Spencer Dinwiddie,Mavericks,Guard,6-6,215,USA,1993-04-06T00:00:00,7,38,387,13.0,3.0,5.0,0.7,0.3,387,13.0,3.0,5.0,0.7,0.3,APR 21 2022,"$17,142,857"
121,1629029,Luka Doncic,Mavericks,Forward-Guard,6-7,230,Slovenia,1999-02-28T00:00:00,3,3,264,26.4,8.5,8.0,1.1,0.4,264,26.4,8.5,8.0,1.1,0.4,APR 21 2022,"$10,174,391"
122,1629652,Luguentz Dort,Thunder,Guard,6-3,215,Canada,1999-04-19T00:00:00,2,Undrafted,139,13.3,3.5,1.5,0.9,0.3,139,13.3,3.5,1.5,0.9,0.3,,"$1,782,621"
123,1630245,Ayo Dosunmu,Bulls,Guard,6-4,200,USA,2000-01-17T00:00:00,0,38,77,8.8,2.8,3.3,0.8,0.4,77,8.8,2.8,3.3,0.8,0.4,APR 22 2022,"$925,258"
124,201609,Goran Dragic,Nets,Guard,6-3,190,Slovenia,1986-05-06T00:00:00,13,45,888,13.7,3.1,4.8,1.0,0.2,888,13.7,3.1,4.8,1.0,0.2,APR 23 2022,"$20,168,742"
125,203083,Andre Drummond,Nets,Center,6-10,279,USA,1993-08-10T00:00:00,9,9,718,13.8,13.3,1.4,1.4,1.5,718,13.8,13.3,1.4,1.4,1.5,APR 23 2022,"$2,401,537"
126,1630537,Chris Duarte,Pacers,Guard,6-5,190,Dominican Republic,1997-06-13T00:00:00,0,13,55,13.1,4.1,2.1,1.0,0.2,55,13.1,4.1,2.1,1.0,0.2,,"$3,749,520"
127,1630561,David Duke Jr.,Nets,Guard,6-4,204,USA,1999-10-13T00:00:00,0,Undrafted,22,4.7,3.0,0.8,0.6,0.3,22,4.7,3.0,0.8,0.6,0.3,APR 23 2022,
128,201142,Kevin Durant,Nets,Forward,6-10,240,USA,1988-09-29T00:00:00,13,2,939,27.2,7.1,4.3,1.1,1.1,939,27.2,7.1,4.3,1.1,1.1,APR 23 2022,"$40,918,900"
129,1630162,Anthony Edwards,Timberwolves,Guard,6-4,225,USA,2001-08-05T00:00:00,1,1,144,20.3,4.7,3.4,1.3,0.6,144,20.3,4.7,3.4,1.3,0.6,APR 21 2022,"$10,245,480"
130,1629035,Carsen Edwards,Celtics,Guard,5-11,200,USA,1998-03-12T00:00:00,2,33,72,3.7,1.1,0.7,0.3,0.1,72,3.7,1.1,0.7,0.3,0.1,,"$76,744"
131,1630556,Kessler Edwards,Nets,Forward,6-7,203,USA,2000-08-09T00:00:00,0,44,48,5.9,3.6,0.6,0.6,0.5,48,5.9,3.6,0.6,0.6,0.5,APR 23 2022,"$5,318"
132,1629604,CJ Elleby,Trail Blazers,Forward-Guard,6-6,200,USA,2000-06-16T00:00:00,1,46,88,4.6,2.9,1.1,0.5,0.3,88,4.6,2.9,1.1,0.5,0.3,,"$1,517,981"
133,201961,Wayne Ellington,Lakers,Guard,6-4,207,USA,1987-11-29T00:00:00,12,28,770,8.0,2.1,1.1,0.5,0.1,770,8.0,2.1,1.1,0.5,0.1,,"$2,641,691"
134,203954,Joel Embiid,76ers,Center-Forward,7-0,280,Cameroon,1994-03-16T00:00:00,5,3,328,26.0,11.4,3.3,0.9,1.7,328,26.0,11.4,3.3,0.9,1.7,APR 23 2022,"$31,579,390"
135,202324,Derrick Favors,Thunder,Forward,6-9,265,USA,1991-07-15T00:00:00,11,3,790,10.6,7.1,1.1,0.7,1.2,790,10.6,7.1,1.1,0.7,1.2,,"$9,720,900"
136,1628981,Bruno Fernando,Rockets,Forward-Center,6-9,240,Angola,1998-08-15T00:00:00,2,34,119,3.2,2.8,0.6,0.2,0.3,119,3.2,2.8,0.6,0.2,0.3,,"$1,782,621"
137,1627827,Dorian Finney-Smith,Mavericks,Forward,6-7,220,USA,1993-05-04T00:00:00,5,Undrafted,394,8.2,4.5,1.4,0.8,0.4,394,8.2,4.5,1.4,0.8,0.4,APR 21 2022,"$4,000,000"
138,1630238,Malik Fitts,Celtics,Forward,6-5,230,USA,1997-07-04T00:00:00,1,Undrafted,18,1.3,1.1,0.3,0.0,0.0,18,1.3,1.1,0.3,0.0,0.0,APR 23 2022,"$231,062"
139,1630201,Malachi Flynn,Raptors,Guard,6-1,175,USA,1998-05-09T00:00:00,1,29,91,6.0,2.0,2.3,0.6,0.1,91,6.0,2.0,2.3,0.6,0.1,APR 23 2022,"$2,048,040"
140,1627854,Bryn Forbes,Nuggets,Guard,6-2,205,USA,1993-07-23T00:00:00,5,Undrafted,406,9.1,1.7,1.2,0.4,0.0,406,9.1,1.7,1.2,0.4,0.0,APR 21 2022,
141,1630235,Trent Forrest,Jazz,Guard,6-4,210,USA,1998-06-12T00:00:00,1,Undrafted,90,3.1,1.6,1.7,0.4,0.1,90,3.1,1.6,1.7,0.4,0.1,APR 21 2022,"$8,558"
142,203095,Evan Fournier,Knicks,Guard-Forward,6-6,205,France,1992-10-29T00:00:00,9,20,645,14.3,2.7,2.6,0.9,0.2,645,14.3,2.7,2.6,0.9,0.2,,"$18,139,535"
143,1628368,De'Aaron Fox,Kings,Guard,6-3,185,USA,1997-12-20T00:00:00,4,5,322,19.1,3.5,6.2,1.3,0.4,322,19.1,3.5,6.2,1.3,0.4,,"$28,103,550"
144,1628982,Melvin Frazier Jr.,Magic,Guard-Forward,6-5,215,USA,1996-08-30T00:00:00,2,35,32,2.7,0.9,0.2,0.3,0.1,32,2.7,0.9,0.2,0.3,0.1,,
145,1628365,Markelle Fultz,Magic,Guard,6-4,209,USA,1998-05-29T00:00:00,4,1,131,10.9,3.2,4.8,1.1,0.2,131,10.9,3.2,4.8,1.1,0.2,,"$16,500,000"
146,1629117,Wenyen Gabriel,Lakers,Forward,6-9,205,South Sudan,1997-03-26T00:00:00,2,Undrafted,77,3.6,2.6,0.4,0.3,0.3,77,3.6,2.6,0.4,0.3,0.3,,"$29,814"
147,1629655,Daniel Gafford,Wizards,Forward-Center,6-9,234,USA,1998-10-01T00:00:00,2,38,169,7.6,4.4,0.7,0.4,1.4,169,7.6,4.4,0.7,0.4,1.4,,"$1,782,621"
148,201568,Danilo Gallinari,Hawks,Forward,6-10,236,Italy,1988-08-08T00:00:00,12,6,728,15.6,4.8,1.9,0.7,0.4,728,15.6,4.8,1.9,0.7,0.4,APR 22 2022,"$20,475,000"
149,1629636,Darius Garland,Cavaliers,Guard,6-1,192,USA,2000-01-26T00:00:00,2,5,181,17.4,2.6,6.3,1.1,0.1,181,17.4,2.6,6.3,1.1,0.1,,"$7,040,880"
150,1630586,Usman Garuba,Rockets,Forward,6-8,229,Spain,2002-03-09T00:00:00,0,23,24,2.0,3.5,0.7,0.4,0.5,24,2.0,3.5,0.7,0.4,0.5,,"$2,353,320"
151,1630568,Luka Garza,Pistons,Center,6-10,243,USA,1998-12-27T00:00:00,0,52,32,5.8,3.1,0.6,0.3,0.2,32,5.8,3.1,0.6,0.3,0.2,,"$925,258"
152,200752,Rudy Gay,Jazz,Forward-Guard,6-8,250,USA,1986-08-17T00:00:00,15,8,1064,16.3,5.8,2.1,1.1,0.7,1064,16.3,5.8,2.1,1.1,0.7,APR 21 2022,"$5,890,000"
153,202331,Paul George,Clippers,Forward,6-8,220,USA,1990-05-02T00:00:00,11,10,737,20.4,6.4,3.6,1.7,0.4,737,20.4,6.4,3.6,1.7,0.4,,"$39,344,970"
154,201959,Taj Gibson,Knicks,Forward,6-9,232,USA,1985-06-24T00:00:00,12,26,896,9.0,6.1,1.0,0.6,1.0,896,9.0,6.1,1.0,0.6,1.0,,"$4,910,000"
155,1630581,Josh Giddey,Thunder,Guard,6-8,205,Australia,2002-10-10T00:00:00,0,6,54,12.5,7.8,6.4,0.9,0.4,54,12.5,7.8,6.4,0.9,0.4,,"$5,988,000"
156,1628983,Shai Gilgeous-Alexander,Thunder,Guard,6-6,180,Canada,1998-07-12T00:00:00,3,11,243,18.2,4.5,4.3,1.1,0.7,243,18.2,4.5,4.3,1.1,0.7,,"$5,495,532"
157,1630264,Anthony Gill,Wizards,Forward,6-7,230,USA,1992-10-17T00:00:00,1,Undrafted,70,3.7,1.9,0.5,0.2,0.2,70,3.7,1.9,0.5,0.2,0.2,,"$1,517,981"
158,203497,Rudy Gobert,Jazz,Center,7-1,258,France,1992-06-26T00:00:00,8,27,611,12.4,11.7,1.3,0.7,2.2,611,12.4,11.7,1.3,0.7,2.2,APR 21 2022,"$35,344,828"
159,1629164,Brandon Goodwin,Cavaliers,Guard,6-0,180,USA,1995-10-02T00:00:00,3,Undrafted,133,4.7,1.6,1.9,0.4,0.0,133,4.7,1.6,1.9,0.4,0.0,,
160,203932,Aaron Gordon,Nuggets,Forward,6-8,235,USA,1995-09-16T00:00:00,7,4,528,13.0,6.3,2.5,0.7,0.6,528,13.0,6.3,2.5,0.7,0.6,APR 21 2022,"$16,409,091"
161,201569,Eric Gordon,Rockets,Guard,6-3,215,USA,1988-12-25T00:00:00,13,7,749,16.4,2.4,2.8,0.9,0.3,749,16.4,2.4,2.8,0.9,0.3,,"$18,218,818"
162,1628984,Devonte' Graham,Pelicans,Guard,6-1,195,USA,1995-02-22T00:00:00,3,34,240,12.8,2.5,5.0,0.9,0.1,240,12.8,2.5,5.0,0.9,0.1,APR 22 2022,"$11,000,000"
163,203924,Jerami Grant,Pistons,Forward,6-8,210,USA,1994-03-12T00:00:00,7,39,555,11.4,3.9,1.3,0.6,1.1,555,11.4,3.9,1.3,0.6,1.1,,"$20,000,000"
164,201980,Danny Green,76ers,Guard,6-6,215,USA,1987-06-22T00:00:00,12,46,819,8.7,3.4,1.6,1.0,0.8,819,8.7,3.4,1.6,1.0,0.8,APR 23 2022,"$10,000,000"
165,203110,Draymond Green,Warriors,Forward,6-6,230,USA,1990-03-04T00:00:00,9,35,685,8.7,6.9,5.4,1.4,1.0,685,8.7,6.9,5.4,1.4,1.0,APR 21 2022,"$24,026,712"
166,203210,JaMychal Green,Nuggets,Forward-Center,6-8,227,USA,1990-06-21T00:00:00,7,Undrafted,487,7.9,5.7,0.9,0.6,0.4,487,7.9,5.7,0.9,0.6,0.4,APR 21 2022,"$8,292,683"
167,1630224,Jalen Green,Rockets,Guard,6-4,186,USA,2002-02-09T00:00:00,0,2,67,17.3,3.4,2.6,0.7,0.3,67,17.3,3.4,2.6,0.7,0.3,,"$8,992,200"
168,1629750,Javonte Green,Bulls,Guard-Forward,6-5,205,USA,1993-07-23T00:00:00,2,Undrafted,154,5.0,2.9,0.7,0.8,0.3,154,5.0,2.9,0.7,0.8,0.3,APR 22 2022,"$1,669,178"
169,201145,Jeff Green,Nuggets,Forward,6-8,235,USA,1986-08-28T00:00:00,13,5,1051,12.6,4.3,1.5,0.7,0.5,1051,12.6,4.3,1.5,0.7,0.5,APR 21 2022,"$4,500,000"
170,1630182,Josh Green,Mavericks,Guard,6-5,200,Australia,2000-11-16T00:00:00,1,18,106,4.0,2.3,1.0,0.6,0.2,106,4.0,2.3,1.0,0.6,0.2,APR 21 2022,"$2,957,520"
171,201933,Blake Griffin,Nets,Forward,6-9,250,USA,1989-03-16T00:00:00,11,1,724,19.8,8.2,4.1,0.8,0.5,724,19.8,8.2,4.1,0.8,0.5,APR 23 2022,"$32,405,817"
172,1629656,Quentin Grimes,Knicks,Guard,6-4,210,USA,2000-05-08T00:00:00,0,25,46,6.0,2.0,1.0,0.7,0.2,46,6.0,2.0,1.0,0.7,0.2,,"$2,168,760"
173,1629060,Rui Hachimura,Wizards,Forward,6-8,230,Japan,1998-02-08T00:00:00,2,9,147,13.0,5.2,1.5,0.7,0.2,147,13.0,5.2,1.5,0.7,0.2,,"$4,916,160"
174,1630169,Tyrese Haliburton,Pacers,Guard,6-5,185,USA,2000-02-29T00:00:00,1,12,135,14.3,3.6,6.9,1.6,0.6,135,14.3,3.6,6.9,1.6,0.6,,"$4,023,600"
175,1630181,R.J. Hampton,Magic,Guard,6-4,175,USA,2001-02-07T00:00:00,1,24,115,7.3,3.2,2.1,0.5,0.2,115,7.3,3.2,2.1,0.5,0.2,,"$2,303,040"
176,203501,Tim Hardaway Jr.,Mavericks,Guard-Forward,6-5,205,USA,1992-03-16T00:00:00,8,24,586,13.9,2.8,1.9,0.6,0.1,586,13.9,2.8,1.9,0.6,0.1,APR 21 2022,"$21,306,816"
177,201935,James Harden,76ers,Guard,6-5,220,USA,1989-08-26T00:00:00,12,3,942,24.9,5.6,6.8,1.5,0.5,942,24.9,5.6,6.8,1.5,0.5,APR 23 2022,"$43,848,000"
178,203090,Maurice Harkless,Kings,Forward-Guard,6-7,220,USA,1993-05-11T00:00:00,9,15,621,6.9,3.5,0.9,0.9,0.6,621,6.9,3.5,0.9,0.9,0.6,,"$4,347,600"
179,1629607,Jared Harper,Pelicans,Guard,5-10,175,USA,1997-09-14T00:00:00,2,Undrafted,16,2.6,0.3,0.9,0.3,0.1,16,2.6,0.3,0.9,0.3,0.1,APR 22 2022,
180,1626149,Montrezl Harrell,Hornets,Forward-Center,6-7,240,USA,1994-01-26T00:00:00,6,32,458,12.9,5.3,1.4,0.6,0.8,458,12.9,5.3,1.4,0.6,0.8,,"$9,720,900"
181,203914,Gary Harris,Magic,Guard,6-4,210,USA,1994-09-14T00:00:00,7,19,468,11.8,2.5,2.1,1.2,0.2,468,11.8,2.5,2.1,1.2,0.2,,"$20,482,143"
182,203925,Joe Harris,Nets,Guard-Forward,6-6,220,USA,1991-09-06T00:00:00,7,33,414,11.1,3.2,1.6,0.5,0.2,414,11.1,3.2,1.6,0.5,0.2,APR 23 2022,"$17,357,143"
183,202699,Tobias Harris,76ers,Forward,6-7,226,USA,1992-07-15T00:00:00,10,19,753,16.4,6.2,2.3,0.7,0.5,753,16.4,6.2,2.3,0.7,0.5,APR 23 2022,"$36,000,000"
184,1628404,Josh Hart,Trail Blazers,Guard,6-5,215,USA,1995-03-06T00:00:00,4,30,296,9.9,5.7,2.1,0.9,0.4,296,9.9,5.7,2.1,0.9,0.4,,"$12,000,000"
185,1628392,Isaiah Hartenstein,Clippers,Center-Forward,7-0,250,Germany,1998-05-05T00:00:00,3,43,165,5.8,3.9,1.5,0.5,0.8,165,5.8,3.9,1.5,0.5,0.8,,"$3,430,810"
186,2617,Udonis Haslem,Heat,Forward,6-8,235,USA,1980-06-09T00:00:00,18,Undrafted,872,7.5,6.6,0.8,0.5,0.3,872,7.5,6.6,0.8,0.5,0.3,APR 22 2022,"$2,641,691"
187,1630573,Sam Hauser,Celtics,Forward,6-7,217,USA,1997-12-08T00:00:00,0,Undrafted,26,2.5,1.1,0.4,0.0,0.1,26,2.5,1.1,0.4,0.0,0.1,APR 23 2022,"$313,737"
188,1629637,Jaxson Hayes,Pelicans,Center-Forward,6-11,220,USA,2000-05-23T00:00:00,2,8,194,8.1,4.3,0.7,0.4,0.8,194,8.1,4.3,0.7,0.4,0.8,APR 22 2022,"$5,348,280"
189,1630165,Killian Hayes,Pistons,Guard,6-5,195,France,2001-07-27T00:00:00,1,7,92,6.8,3.0,4.5,1.1,0.5,92,6.8,3.0,4.5,1.1,0.5,,"$5,572,680"
190,202330,Gordon Hayward,Hornets,Forward,6-7,225,USA,1990-03-23T00:00:00,11,9,734,15.6,4.5,3.5,1.0,0.4,734,15.6,4.5,3.5,1.0,0.4,,"$29,900,000"
191,1627823,Juancho Hernangomez,Jazz,Forward,6-9,214,Spain,1995-09-28T00:00:00,5,15,297,5.4,3.4,0.6,0.4,0.2,297,5.4,3.4,0.6,0.4,0.2,APR 21 2022,"$6,175,440"
192,1626195,Willy Hernangomez,Pelicans,Center-Forward,6-11,250,Spain,1994-05-27T00:00:00,5,35,306,7.4,5.9,1.1,0.4,0.4,306,7.4,5.9,1.1,0.4,0.4,APR 22 2022,"$2,327,220"
193,1629639,Tyler Herro,Heat,Guard,6-5,195,USA,2000-01-20T00:00:00,2,13,175,16.7,4.7,3.2,0.6,0.2,175,16.7,4.7,3.2,0.6,0.2,APR 22 2022,"$4,004,280"
194,1627741,Buddy Hield,Pacers,Guard,6-4,220,Bahamas,1992-12-17T00:00:00,5,6,468,15.9,4.3,2.5,0.8,0.3,468,15.9,4.3,2.5,0.8,0.3,,"$22,477,273"
195,1629312,Haywood Highsmith,Heat,Forward,6-4,220,USA,1996-12-09T00:00:00,1,,24,2.2,1.3,0.3,0.1,0.1,24,2.2,1.3,0.3,0.1,0.1,APR 22 2022,"$290,967"
196,201588,George Hill,Bucks,Guard,6-4,188,USA,1986-05-04T00:00:00,13,26,869,10.7,3.0,3.1,0.9,0.3,869,10.7,3.0,3.1,0.9,0.3,APR 22 2022,"$4,000,000"
197,1630792,Malcolm Hill,Bulls,Forward,6-6,220,USA,1995-10-26T00:00:00,0,Undrafted,19,3.8,1.8,0.4,0.4,0.2,19,3.8,1.8,0.4,0.4,0.2,APR 22 2022,
198,1630207,Nate Hinton,Pacers,Guard-Forward,6-5,210,USA,1999-06-08T00:00:00,1,Undrafted,23,1.8,0.4,0.3,0.3,0.1,23,1.8,0.4,0.3,0.3,0.1,,
