,PLAYER_ID,PLAYER_NAME,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP_x,PTS_x,REB_x,AST_x,STL_x,BLK_x,GP_y,PTS_y,REB_y,AST_y,STL_y,BLK_y,GAME_DATE,2021-22
300,1630183,Jaden McDaniels,Timberwolves,Forward,6-9,185,USA,2000-09-29T00:00:00,1,28,133,8.1,3.9,1.1,0.7,0.9,133,8.1,3.9,1.1,0.7,0.9,APR 21 2022,"$2,063,280"
301,1629667,Jalen McDaniels,Hornets,Forward-Center,6-9,205,USA,1998-01-31T00:00:00,2,52,118,6.6,3.4,1.1,0.5,0.4,118,6.6,3.4,1.1,0.5,0.4,,"$1,782,621"
302,203926,Doug McDermott,Spurs,Forward,6-7,225,USA,1992-01-03T00:00:00,7,11,527,9.2,2.3,0.9,0.2,0.1,527,9.2,2.3,0.9,0.2,0.1,,"$13,750,000"
303,201580,JaVale McGee,Suns,Center-Forward,7-0,270,USA,1988-01-19T00:00:00,13,18,821,8.0,5.3,0.4,0.4,1.5,821,8.0,5.3,0.4,0.4,1.5,APR 22 2022,"$5,000,000"
304,203585,Rodney McGruder,Pistons,Guard,6-4,205,USA,1991-07-29T00:00:00,5,Undrafted,285,5.8,2.8,1.2,0.5,0.2,285,5.8,2.8,1.2,0.5,0.2,,"$1,939,350"
305,1629162,Jordan McLaughlin,Timberwolves,Guard,5-11,185,USA,1996-04-09T00:00:00,2,Undrafted,143,5.0,1.8,3.5,1.0,0.1,143,5.0,1.8,3.5,1.0,0.1,APR 21 2022,"$1,669,178"
306,203463,Ben McLemore,Trail Blazers,Guard,6-3,195,USA,1993-02-11T00:00:00,8,7,556,9.0,2.3,1.0,0.6,0.2,556,9.0,2.3,1.0,0.6,0.2,,"$2,389,641"
307,1629001,De'Anthony Melton,Grizzlies,Guard,6-2,200,USA,1998-05-28T00:00:00,3,46,235,8.4,3.6,2.8,1.3,0.5,235,8.4,3.6,2.8,1.3,0.5,APR 21 2022,"$8,437,500"
308,1629002,Chimezie Metu,Kings,Forward-Center,6-9,225,USA,1997-03-22T00:00:00,3,49,143,6.1,3.6,0.8,0.5,0.4,143,6.1,3.6,0.8,0.5,0.4,,"$1,762,796"
309,203114,Khris Middleton,Bucks,Forward,6-7,222,USA,1991-08-12T00:00:00,9,39,651,17.1,4.9,3.8,1.2,0.2,651,17.1,4.9,3.8,1.2,0.2,APR 22 2022,"$35,500,000"
310,201988,Patty Mills,Nets,Guard,6-0,180,Australia,1988-08-11T00:00:00,12,55,820,9.2,1.7,2.3,0.7,0.1,820,9.2,1.7,2.3,0.7,0.1,APR 23 2022,"$5,890,000"
311,200794,Paul Millsap,76ers,Forward,6-7,257,USA,1985-02-10T00:00:00,15,47,1085,13.4,7.1,2.2,1.2,1.0,1085,13.4,7.1,2.2,1.2,1.0,APR 23 2022,"$2,641,691"
312,1629003,Shake Milton,76ers,Guard-Forward,6-5,205,USA,1996-09-26T00:00:00,3,54,178,9.7,2.3,2.6,0.5,0.3,178,9.7,2.3,2.6,0.5,0.3,APR 23 2022,"$1,846,738"
313,1630558,Davion Mitchell,Kings,Guard,6-0,202,USA,1998-09-05T00:00:00,0,9,75,11.5,2.2,4.2,0.7,0.3,75,11.5,2.2,4.2,0.7,0.3,,"$4,603,320"
314,1628378,Donovan Mitchell,Jazz,Guard,6-1,215,USA,1996-09-07T00:00:00,4,13,345,23.9,4.2,4.5,1.3,0.3,345,23.9,4.2,4.5,1.3,0.3,APR 21 2022,"$28,103,550"
315,1630596,Evan Mobley,Cavaliers,Center,6-11,215,USA,2001-06-18T00:00:00,0,3,69,15.0,8.3,2.5,0.8,1.7,69,15.0,8.3,2.5,0.8,1.7,,"$8,075,160"
316,1628370,Malik Monk,Lakers,Guard,6-3,200,USA,1998-02-04T00:00:00,4,11,309,10.3,2.3,2.0,0.5,0.2,309,10.3,2.3,2.0,0.5,0.2,,"$1,789,256"
317,202328,Greg Monroe,Timberwolves,Forward-Center,6-10,250,USA,1990-06-04T00:00:00,9,7,646,13.0,8.2,2.1,1.1,0.6,646,13.0,8.2,2.1,1.1,0.6,APR 21 2022,"$55,208"
318,1630541,Moses Moody,Warriors,Guard,6-5,211,USA,2002-05-31T00:00:00,0,14,52,4.4,1.5,0.4,0.1,0.2,52,4.4,1.5,0.4,0.1,0.2,APR 21 2022,"$3,562,080"
319,1629875,Xavier Moon,Clippers,Guard,6-2,165,USA,1995-01-02T00:00:00,0,Undrafted,10,5.8,1.4,2.4,0.7,0.3,10,5.8,1.4,2.4,0.7,0.3,,
320,1629630,Ja Morant,Grizzlies,Guard,6-3,174,USA,1999-08-10T00:00:00,2,2,187,21.2,4.5,7.1,1.0,0.3,187,21.2,4.5,7.1,1.0,0.3,APR 21 2022,"$9,603,360"
321,1629752,Juwan Morgan,Celtics,Forward,6-7,232,USA,1997-04-17T00:00:00,2,Undrafted,52,1.5,1.2,0.3,0.1,0.1,52,1.5,1.2,0.3,0.1,0.1,APR 23 2022,"$19,186"
322,202693,Markieff Morris,Heat,Forward,6-9,245,USA,1989-09-02T00:00:00,10,13,715,10.9,5.2,1.6,0.8,0.5,715,10.9,5.2,1.6,0.8,0.5,APR 22 2022,"$2,641,691"
323,1628420,Monte Morris,Nuggets,Guard,6-2,183,USA,1995-06-27T00:00:00,4,51,280,10.5,2.3,3.7,0.8,0.2,280,10.5,2.3,3.7,0.8,0.2,APR 21 2022,"$8,333,333"
324,202694,Marcus Morris Sr.,Clippers,Forward,6-8,218,USA,1989-09-02T00:00:00,10,14,718,12.4,4.6,1.5,0.7,0.3,718,12.4,4.6,1.5,0.7,0.3,,"$15,627,907"
325,1628539,Mychal Mulder,Heat,Guard,6-3,195,Canada,1994-06-12T00:00:00,2,Undrafted,84,5.8,1.3,0.5,0.2,0.2,84,5.8,1.3,0.5,0.2,0.2,APR 22 2022,
326,1630530,Trey Murphy III,Pelicans,Forward,6-8,206,USA,2000-06-18T00:00:00,0,17,62,5.4,2.4,0.6,0.4,0.1,62,5.4,2.4,0.6,0.4,0.1,APR 22 2022,"$3,053,760"
327,1627749,Dejounte Murray,Spurs,Guard,6-4,180,USA,1996-09-19T00:00:00,4,29,320,12.5,6.0,4.8,1.4,0.3,320,12.5,6.0,4.8,1.4,0.3,,"$15,428,571"
328,1627750,Jamal Murray,Nuggets,Guard,6-3,215,Canada,1997-02-23T00:00:00,5,7,345,16.3,3.6,3.8,1.0,0.3,345,16.3,3.6,3.8,1.0,0.3,APR 21 2022,"$31,590,000"
329,203488,Mike Muscala,Thunder,Forward-Center,6-10,240,USA,1991-07-01T00:00:00,8,44,432,6.2,3.2,0.9,0.3,0.5,432,6.2,3.2,0.9,0.3,0.5,,"$3,500,000"
330,1629004,Svi Mykhailiuk,Raptors,Guard-Forward,6-7,205,Ukraine,1997-06-10T00:00:00,3,47,220,6.6,1.8,1.4,0.6,0.1,220,6.6,1.8,1.4,0.6,0.1,APR 23 2022,"$1,729,217"
331,1626204,Larry Nance Jr.,Pelicans,Forward-Center,6-7,245,USA,1993-01-01T00:00:00,6,27,396,8.1,6.5,1.9,1.2,0.5,396,8.1,6.5,1.9,1.2,0.5,APR 22 2022,"$10,690,909"
332,1630612,RJ Nembhard Jr.,Cavaliers,Guard,6-4,200,USA,1999-03-22T00:00:00,0,Undrafted,14,1.1,0.5,0.9,0.1,0.0,14,1.1,0.5,0.9,0.1,0.0,,"$58,493"
333,1630174,Aaron Nesmith,Celtics,Guard-Forward,6-5,215,USA,1999-10-16T00:00:00,1,14,98,4.2,2.2,0.5,0.4,0.1,98,4.2,2.2,0.5,0.4,0.1,APR 23 2022,"$3,631,200"
334,203526,Raul Neto,Wizards,Guard,6-2,180,Brazil,1992-05-19T00:00:00,6,47,387,6.0,1.6,2.2,0.7,0.1,387,6.0,1.6,2.2,0.7,0.1,,"$2,089,448"
335,1627777,Georges Niang,76ers,Forward,6-7,230,USA,1993-06-17T00:00:00,5,50,305,6.1,2.0,0.8,0.3,0.1,305,6.1,2.0,0.8,0.3,0.1,APR 23 2022,"$3,300,000"
336,1630227,Daishen Nix,Rockets,Guard,6-4,226,USA,2002-02-13T00:00:00,0,Undrafted,24,3.2,1.4,1.7,0.6,0.0,24,3.2,1.4,1.7,0.6,0.0,,"$292,466"
337,1630192,Zeke Nnaji,Nuggets,Forward-Center,6-9,240,USA,2001-01-09T00:00:00,1,22,83,4.9,2.6,0.3,0.3,0.2,83,4.9,2.6,0.3,0.3,0.2,APR 21 2022,"$2,498,760"
338,203457,Nerlens Noel,Knicks,Center-Forward,6-11,220,USA,1994-04-10T00:00:00,7,6,450,7.3,6.2,1.1,1.3,1.5,450,7.3,6.2,1.1,1.3,1.5,,"$8,800,000"
339,1629669,Jaylen Nowell,Timberwolves,Guard,6-4,201,USA,1999-07-09T00:00:00,2,43,119,8.1,1.9,1.8,0.4,0.2,119,8.1,1.9,1.8,0.4,0.2,APR 21 2022,"$1,782,621"
340,1628373,Frank Ntilikina,Mavericks,Guard,6-4,200,France,1998-07-28T00:00:00,4,8,269,5.2,1.8,2.3,0.7,0.2,269,5.2,1.8,2.3,0.7,0.2,APR 21 2022,"$1,789,256"
341,1629134,Kendrick Nunn,Lakers,Guard,6-2,190,USA,1995-08-03T00:00:00,2,Undrafted,123,15.0,2.9,3.0,0.9,0.2,123,15.0,2.9,3.0,0.9,0.2,,"$5,000,000"
342,203994,Jusuf Nurkic,Trail Blazers,Center,6-11,290,Bosnia and Herzegovina,1994-08-23T00:00:00,7,16,411,12.2,8.5,2.2,0.9,1.2,411,12.2,8.5,2.2,0.9,1.2,,"$12,000,000"
343,1628021,David Nwaba,Rockets,Guard-Forward,6-5,219,USA,1993-01-14T00:00:00,5,Undrafted,237,6.8,3.7,1.0,0.7,0.4,237,6.8,3.7,1.0,0.7,0.4,,"$4,650,000"
344,1629670,Jordan Nwora,Bucks,Forward,6-8,225,USA,1998-09-09T00:00:00,1,45,92,7.2,3.1,0.7,0.5,0.3,92,7.2,3.1,0.7,0.5,0.3,APR 22 2022,"$1,517,981"
345,1626220,Royce O'Neale,Jazz,Forward,6-5,226,USA,1993-06-05T00:00:00,4,Undrafted,370,6.2,4.8,2.1,0.8,0.4,370,6.2,4.8,2.1,0.8,0.4,APR 21 2022,"$8,678,571"
346,1629643,Chuma Okeke,Magic,Forward,6-6,229,USA,1998-08-18T00:00:00,1,16,115,8.3,4.6,1.9,1.3,0.6,115,8.3,4.6,1.9,1.3,0.6,,"$3,277,080"
347,1629006,Josh Okogie,Timberwolves,Guard,6-4,213,Nigeria,1998-09-01T00:00:00,3,20,244,6.4,2.9,1.1,1.0,0.4,244,6.4,2.9,1.1,1.0,0.4,APR 21 2022,"$4,087,904"
348,1630168,Onyeka Okongwu,Hawks,Forward-Center,6-8,240,USA,2000-12-11T00:00:00,1,6,98,6.3,4.6,0.7,0.6,0.9,98,6.3,4.6,0.7,0.6,0.9,APR 22 2022,"$6,104,280"
349,1630171,Isaac Okoro,Cavaliers,Forward-Guard,6-5,225,USA,2001-01-26T00:00:00,1,5,134,9.2,3.0,1.9,0.9,0.3,134,9.2,3.0,1.9,0.9,0.3,,"$6,720,720"
350,203506,Victor Oladipo,Heat,Guard,6-4,213,USA,1992-05-04T00:00:00,8,2,462,17.4,4.6,3.9,1.6,0.5,462,17.4,4.6,3.9,1.6,0.5,APR 22 2022,"$2,389,641"
351,203482,Kelly Olynyk,Pistons,Forward-Center,6-11,240,Canada,1991-04-19T00:00:00,8,13,610,10.1,5.1,2.0,0.8,0.5,610,10.1,5.1,2.0,0.8,0.5,,"$12,195,122"
352,1626224,Cedi Osman,Cavaliers,Forward,6-7,230,Turkey,1995-04-08T00:00:00,4,31,327,10.0,3.2,2.1,0.7,0.1,327,10.0,3.2,2.1,0.7,0.1,,"$8,050,000"
353,1626162,Kelly Oubre Jr.,Hornets,Forward-Guard,6-6,203,USA,1995-12-09T00:00:00,6,15,479,12.0,4.3,1.0,0.9,0.5,479,12.0,4.3,1.0,0.9,0.5,,"$12,000,000"
354,1629672,Eric Paschall,Jazz,Forward,6-6,255,USA,1996-11-04T00:00:00,2,41,158,9.8,3.2,1.4,0.3,0.2,158,9.8,3.2,1.4,0.3,0.2,APR 21 2022,"$1,782,621"
355,101108,Chris Paul,Suns,Guard,6-0,175,USA,1985-05-06T00:00:00,16,4,1155,18.1,4.5,9.5,2.1,0.1,1155,18.1,4.5,9.5,2.1,0.1,APR 22 2022,"$30,800,000"
356,1626166,Cameron Payne,Suns,Guard,6-1,183,USA,1994-08-08T00:00:00,6,14,279,7.6,2.2,3.2,0.7,0.2,279,7.6,2.2,3.2,0.7,0.2,APR 22 2022,"$6,500,000"
357,203901,Elfrid Payton,Suns,Guard,6-3,195,USA,1994-02-22T00:00:00,7,10,500,10.1,4.0,5.7,1.2,0.3,500,10.1,4.0,5.7,1.2,0.3,APR 22 2022,"$2,239,544"
358,1627780,Gary Payton II,Warriors,Guard,6-3,195,USA,1992-12-01T00:00:00,5,Undrafted,142,5.2,2.8,1.1,1.0,0.3,142,5.2,2.8,1.1,1.0,0.3,APR 21 2022,"$1,939,350"
359,1630691,Jamorko Pickett,Pistons,Forward,6-9,206,USA,1997-12-24T00:00:00,0,Undrafted,13,3.8,2.5,0.5,0.0,0.5,13,3.8,2.5,0.5,0.0,0.5,,
360,1629033,Theo Pinson,Mavericks,Guard-Forward,6-5,212,USA,1995-11-05T00:00:00,3,Undrafted,87,2.9,1.3,1.1,0.3,0.1,87,2.9,1.3,1.1,0.3,0.1,APR 21 2022,
361,203486,Mason Plumlee,Hornets,Forward-Center,6-11,254,USA,1990-03-05T00:00:00,8,22,661,8.3,6.6,2.4,0.8,0.9,661,8.3,6.6,2.4,0.8,0.9,,"$8,137,500"
362,1627751,Jakob Poeltl,Spurs,Center,7-1,245,Austria,1995-10-15T00:00:00,5,9,416,7.3,6.1,1.4,0.5,1.3,416,7.3,6.1,1.4,0.5,1.3,,"$8,750,000"
363,1630197,Aleksej Pokusevski,Thunder,Forward,7-0,190,Serbia,2001-12-26T00:00:00,1,17,106,7.8,5.0,2.2,0.6,0.8,106,7.8,5.0,2.2,0.6,0.8,,"$3,113,160"
364,1630582,Yves Pons,Grizzlies,Forward,6-5,206,France,1999-05-07T00:00:00,0,Undrafted,12,1.1,1.0,0.1,0.1,0.3,12,1.1,1.0,0.1,0.1,0.3,APR 21 2022,
365,1629673,Jordan Poole,Warriors,Guard,6-4,194,USA,1999-06-19T00:00:00,2,28,184,13.7,2.6,2.9,0.7,0.2,184,13.7,2.6,2.9,0.7,0.2,APR 21 2022,"$2,161,440"
366,1629645,Kevin Porter Jr.,Rockets,Guard-Forward,6-4,203,USA,2000-05-04T00:00:00,2,30,137,13.7,3.9,4.7,1.0,0.3,137,13.7,3.9,4.7,1.0,0.3,,"$2,130,240"
367,1629008,Michael Porter Jr.,Nuggets,Forward,6-10,218,USA,1998-06-29T00:00:00,2,14,125,14.1,6.1,1.1,0.6,0.6,125,14.1,6.1,1.1,0.6,0.6,APR 21 2022,"$5,258,735"
368,203490,Otto Porter Jr.,Warriors,Forward,6-8,198,USA,1993-06-03T00:00:00,8,3,504,10.6,5.1,1.5,1.1,0.4,504,10.6,5.1,1.5,1.1,0.4,APR 21 2022,"$2,389,641"
369,1626171,Bobby Portis,Bucks,Forward,6-10,250,USA,1995-02-10T00:00:00,6,22,453,11.1,6.6,1.2,0.6,0.4,453,11.1,6.6,1.2,0.6,0.4,APR 22 2022,"$4,347,600"
370,204001,Kristaps Porzingis,Wizards,Forward-Center,7-3,240,Latvia,1995-08-02T00:00:00,5,4,337,18.9,7.9,1.6,0.7,1.9,337,18.9,7.9,1.6,0.7,1.9,,"$31,650,600"
371,203939,Dwight Powell,Mavericks,Forward-Center,6-10,240,Canada,1991-07-20T00:00:00,7,45,511,7.7,4.6,1.0,0.6,0.5,511,7.7,4.6,1.0,0.6,0.5,APR 21 2022,"$11,000,000"
372,1629619,Myles Powell,76ers,Guard,6-2,195,USA,1997-07-07T00:00:00,0,Undrafted,11,1.2,0.5,0.3,0.1,0.0,11,1.2,0.5,0.3,0.1,0.0,APR 23 2022,
373,1626181,Norman Powell,Clippers,Guard,6-3,215,USA,1993-05-25T00:00:00,6,46,421,11.3,2.6,1.5,0.8,0.3,421,11.3,2.6,1.5,0.8,0.3,,"$15,517,242"
374,1630563,Joshua Primo,Spurs,Guard,6-4,189,Canada,2002-12-24T00:00:00,0,12,50,5.8,2.3,1.6,0.4,0.5,50,5.8,2.3,1.6,0.4,0.5,,"$3,946,800"
375,1627752,Taurean Prince,Timberwolves,Forward,6-6,218,USA,1994-03-22T00:00:00,5,12,370,10.5,3.9,1.7,0.8,0.4,370,10.5,3.9,1.7,0.8,0.4,APR 21 2022,"$15,057,692"
376,1630202,Payton Pritchard,Celtics,Guard,6-1,195,USA,1998-01-28T00:00:00,1,26,137,6.9,2.1,1.9,0.5,0.1,137,6.9,2.1,1.9,0.5,0.1,APR 23 2022,"$2,137,440"
377,1630243,Trevelin Queen,Rockets,Guard,6-6,190,USA,1997-02-25T00:00:00,0,Undrafted,10,4.3,1.6,0.4,0.5,0.1,10,4.3,1.6,0.4,0.5,0.1,,
378,1629674,Neemias Queta,Kings,Center,7-0,248,Portugal,1999-07-13T00:00:00,0,39,15,3.0,2.1,0.4,0.1,0.5,15,3.0,2.1,0.4,0.1,0.5,,
379,1630193,Immanuel Quickley,Knicks,Guard,6-3,190,USA,1999-06-17T00:00:00,1,25,142,11.4,2.7,2.8,0.6,0.1,142,11.4,2.7,2.8,0.6,0.1,,"$2,210,640"
380,203944,Julius Randle,Knicks,Forward-Center,6-8,250,USA,1994-11-29T00:00:00,7,7,518,17.7,9.3,3.6,0.7,0.5,518,17.7,9.3,3.6,0.7,0.5,,"$19,800,000"
381,1630559,Austin Reaves,Lakers,Guard,6-5,197,USA,1998-05-29T00:00:00,0,Undrafted,61,7.3,3.2,1.8,0.5,0.3,61,7.3,3.2,1.8,0.5,0.3,,"$925,258"
382,1629629,Cam Reddish,Knicks,Forward-Guard,6-8,217,USA,1999-09-01T00:00:00,2,10,133,10.5,3.2,1.3,1.1,0.4,133,10.5,3.2,1.3,1.1,0.4,,"$4,670,160"
383,1628432,Davon Reed,Nuggets,Guard,6-5,206,USA,1995-06-11T00:00:00,2,32,79,3.6,1.9,0.9,0.4,0.1,79,3.6,1.9,0.9,0.4,0.1,APR 21 2022,
384,1630194,Paul Reed,76ers,Forward,6-9,210,USA,1999-06-14T00:00:00,1,58,64,3.2,2.4,0.4,0.7,0.4,64,3.2,2.4,0.4,0.7,0.4,APR 23 2022,"$1,517,981"
385,1629675,Naz Reid,Timberwolves,Center-Forward,6-9,264,USA,1999-08-26T00:00:00,2,Undrafted,177,9.5,4.2,1.0,0.5,1.0,177,9.5,4.2,1.0,0.5,1.0,APR 21 2022,"$1,782,621"
386,1630208,Nick Richards,Hornets,Center,7-0,245,Jamaica,1997-11-29T00:00:00,1,42,68,2.4,1.4,0.2,0.1,0.3,68,2.4,1.4,0.2,0.1,0.3,,"$1,517,981"
387,1626196,Josh Richardson,Spurs,Guard,6-5,200,USA,1993-09-15T00:00:00,6,40,438,12.0,3.1,2.7,1.1,0.6,438,12.0,3.1,2.7,1.1,0.6,,"$11,615,328"
388,203085,Austin Rivers,Nuggets,Guard,6-4,200,USA,1992-08-01T00:00:00,9,10,655,8.8,2.1,2.2,0.7,0.2,655,8.8,2.1,2.2,0.7,0.2,APR 21 2022,"$2,401,537"
389,1629130,Duncan Robinson,Heat,Forward,6-7,215,USA,1994-04-22T00:00:00,3,Undrafted,239,11.9,2.9,1.5,0.5,0.2,239,11.9,2.9,1.5,0.5,0.2,APR 22 2022,"$15,560,000"
390,1629011,Mitchell Robinson,Knicks,Center-Forward,7-0,240,USA,1998-04-01T00:00:00,3,36,230,8.4,7.5,0.6,0.9,2.0,230,8.4,7.5,0.6,0.9,2.0,,"$1,802,057"
391,1630526,Jeremiah Robinson-Earl,Thunder,Forward,6-8,242,USA,2000-11-03T00:00:00,0,32,49,7.5,5.6,1.0,0.6,0.3,49,7.5,5.6,1.0,0.6,0.3,,"$2,000,000"
392,1629676,Isaiah Roby,Thunder,Forward,6-8,230,USA,1998-02-03T00:00:00,2,45,109,9.1,5.1,1.6,0.8,0.7,109,9.1,5.1,1.6,0.8,0.7,,"$1,782,621"
393,200765,Rajon Rondo,Cavaliers,Guard,6-1,180,USA,1986-02-22T00:00:00,15,21,957,9.8,4.5,7.9,1.6,0.1,957,9.8,4.5,7.9,1.6,0.1,,"$2,641,691"
394,201565,Derrick Rose,Knicks,Guard,6-2,200,USA,1988-10-04T00:00:00,12,1,672,18.2,3.3,5.4,0.8,0.3,672,18.2,3.3,5.4,0.8,0.3,,"$13,445,120"
395,203082,Terrence Ross,Magic,Guard-Forward,6-6,206,USA,1991-02-05T00:00:00,9,8,670,11.2,2.8,1.3,0.8,0.3,670,11.2,2.8,1.3,0.8,0.3,,"$12,500,000"
396,1626179,Terry Rozier,Hornets,Guard,6-1,190,USA,1994-03-17T00:00:00,6,16,477,12.7,3.9,3.2,0.9,0.2,477,12.7,3.9,3.2,0.9,0.2,,"$17,905,263"
397,201937,Ricky Rubio,Pacers,Guard,6-2,190,Spain,1990-10-21T00:00:00,10,5,665,11.1,4.2,7.6,1.8,0.1,665,11.1,4.2,7.6,1.8,0.1,,"$17,809,524"
398,1626156,D'Angelo Russell,Timberwolves,Guard,6-4,193,USA,1996-02-23T00:00:00,6,2,424,17.7,3.5,5.6,1.1,0.3,424,17.7,3.5,5.6,1.1,0.3,APR 21 2022,"$30,013,500"
399,1630346,Matt Ryan,Celtics,Forward,6-7,215,USA,1997-04-17T00:00:00,0,Undrafted,1,3.0,0.0,0.0,1.0,0.0,1,3.0,0.0,0.0,1.0,0.0,APR 23 2022,
400,1627734,Domantas Sabonis,Kings,Forward-Center,6-11,240,Lithuania,1996-05-03T00:00:00,5,11,415,14.4,9.2,3.6,0.7,0.4,415,14.4,9.2,3.6,0.7,0.4,,"$18,562,500"
